objectID,objectType,playerID,handedness,gender,ethnicity,race,allModelsBrent,allModelsGabe
3762,fan_(appliance) ,333,1,1,2,5,1,1
3761,beans ,331,1,2,2,5,0,0
3760,saxophone ,333,1,1,2,5,1,1
3759,napkin ,333,1,1,2,5,0,0
3758,blueberry ,333,1,1,2,5,0,0
3757,spinach ,333,1,1,2,5,0,0
3756,dagger ,333,1,1,2,5,1,1
3755,apron ,333,1,1,2,5,0,0
3754,spade ,333,1,1,2,5,0,0
3753,emu ,333,1,1,2,5,1,1
3752,boat ,333,1,1,2,5,1,1
3751,oak ,333,1,1,2,5,0,0
3750,gun ,333,1,1,2,5,1,1
3749,asparagus ,333,1,1,2,5,0,0
3748,train ,333,1,1,2,5,1,1
3747,bedroom ,333,1,1,2,5,1,1
3746,raven ,333,1,1,2,5,1,1
3745,perch ,333,1,1,2,5,1,1
3744,crocodile ,333,1,1,2,5,1,1
3743,drapes ,331,1,2,2,5,0,0
3742,radio ,331,1,2,2,5,0,0
3741,toaster ,331,1,2,2,5,0,0
3740,pineapple ,331,1,2,2,5,0,0
3739,flea ,327,1,1,2,5,-1,-1
3738,machete ,331,1,2,2,5,1,1
3737,minnow ,327,1,1,2,5,0,0
3736,rocket ,327,1,1,2,5,0,0
3735,saddle ,327,1,1,2,5,-1,-1
3734,spear ,327,1,1,2,5,0,0
3733,key ,327,1,1,2,5,1,1
3732,cap_(bottle) ,327,1,1,2,5,0,0
3731,doll ,329,1,2,2,5,0,0
3730,elk ,329,1,2,2,5,0,0
3729,pearl ,329,1,2,2,5,0,0
3728,hoe ,329,1,2,2,5,0,0
3727,tent ,329,1,2,2,5,0,0
3726,sardine ,329,1,2,2,5,0,0
3725,ant ,329,1,2,2,5,0,0
3724,whistle ,329,1,2,2,5,0,0
3723,shell ,329,1,2,2,5,0,-1
3722,pony ,329,1,2,2,5,1,1
3721,corkscrew ,329,1,2,2,5,0,0
3720,spoon ,329,1,2,2,5,1,1
3719,chipmunk ,329,1,2,2,5,0,0
3718,housefly ,329,1,2,2,5,0,0
3717,apron ,296,3,1,2,6,0,0
3716,flute ,329,1,2,2,5,0,0
3715,shrimp ,329,1,2,2,5,-1,-1
3714,mink_(coat) ,329,1,2,2,5,0,0
3713,mole_(animal) ,329,1,2,2,5,0,0
3712,tricycle ,329,1,2,2,5,1,1
3711,spade ,327,1,1,2,5,0,0
3710,brush ,329,1,2,2,5,0,0
3709,umbrella ,329,1,2,2,5,0,0
3708,candle ,329,1,2,2,5,0,0
3707,basement ,327,1,1,2,5,0,0
3706,minnow ,329,1,2,2,5,1,1
3705,boat ,329,1,2,2,5,1,0
3704,hook ,327,1,1,2,5,-1,-1
3703,level ,329,1,2,2,5,0,0
3702,ball ,327,1,1,2,5,0,0
3701,sparrow ,327,1,1,2,5,1,1
3700,clamp ,329,1,2,2,5,-1,0
3699,orange ,296,3,1,2,6,0,0
3698,blueberry ,329,1,2,2,5,0,0
3697,door ,329,1,2,2,5,1,0
3696,emerald ,329,1,2,2,5,0,0
3695,spider ,329,1,2,2,5,0,0
3694,rattle ,327,1,1,2,5,0,0
3693,harmonica ,327,1,1,2,5,0,0
3692,sink ,329,1,2,2,5,0,0
3691,door ,327,1,1,2,5,1,0
3690,chain ,329,1,2,2,5,0,0
3689,chandelier ,327,1,1,2,5,0,0
3688,toy ,329,1,2,2,5,0,0
3687,cougar ,329,1,2,2,5,-1,-1
3686,honeydew ,323,1,1,2,5,0,0
3685,coyote ,323,1,1,2,5,1,1
3684,axe ,323,1,1,2,5,1,1
3683,bracelet ,323,1,1,2,5,0,0
3682,woodpecker ,323,1,1,2,5,1,1
3681,cart ,323,1,1,2,5,0,0
3680,hook ,323,1,1,2,5,1,1
3679,rocker ,323,1,1,2,5,1,0
3678,walrus ,323,1,1,2,5,0,0
3677,horse ,323,1,1,2,5,1,1
3676,crab ,323,1,1,2,5,0,0
3675,skis ,323,1,1,2,5,0,0
3674,dishwasher ,323,1,1,2,5,0,0
3673,cupboard ,323,1,1,2,5,1,0
3672,drapes ,323,1,1,2,5,0,0
3671,worm ,323,1,1,2,5,1,1
3670,peas ,323,1,1,2,5,0,0
3669,beans ,323,1,1,2,5,0,0
3668,screwdriver ,323,1,1,2,5,0,0
3667,cucumber ,323,1,1,2,5,0,0
3666,pistol ,323,1,1,2,5,1,1
3665,eggplant ,323,1,1,2,5,0,0
3664,asparagus ,323,1,1,2,5,0,0
3663,turnip ,323,1,1,2,5,0,0
3662,chickadee ,323,1,1,2,5,1,1
3661,nectarine ,323,1,1,2,5,0,0
3660,bra ,323,1,1,2,5,0,0
3659,hose ,323,1,1,2,5,0,0
3658,tank_(army) ,323,1,1,2,5,1,-1
3657,drain ,323,1,1,2,5,0,0
3656,dove ,323,1,1,2,5,0,0
3655,shelves ,323,1,1,2,5,0,0
3654,dog ,320,1,2,2,5,-1,-1
3653,prune ,320,1,2,2,5,0,0
3652,spade ,320,1,2,2,5,0,0
3651,skyscraper ,320,1,2,2,5,0,0
3650,whistle ,320,1,2,2,5,1,1
3649,seaweed ,320,1,2,2,5,0,0
3648,bottle ,320,1,2,2,5,0,0
3647,peach ,320,1,2,2,5,0,0
3646,apron ,320,1,2,2,5,0,0
3645,grapefruit ,320,1,2,2,5,0,0
3644,skateboard ,320,1,2,2,5,0,0
3643,sardine ,320,1,2,2,5,-1,-1
3642,grape ,320,1,2,2,5,0,0
3641,tortoise ,320,1,2,2,5,-1,-1
3640,peg ,320,1,2,2,5,0,0
3639,walnut ,320,1,2,2,5,0,0
3638,broccoli ,320,1,2,2,5,0,-1
3637,mirror ,320,1,2,2,5,0,0
3636,radish ,320,1,2,2,5,0,0
3635,chimp ,320,1,2,2,5,-1,0
3634,zebra ,320,1,2,2,5,-1,-1
3633,keyboard_(musical) ,320,1,2,2,5,0,0
3632,pearl ,320,1,2,2,5,0,0
3631,potato ,320,1,2,2,5,0,0
3630,mug ,320,1,2,2,5,-1,-1
3629,axe ,320,1,2,2,5,-1,-1
3628,wheel ,320,1,2,2,5,0,0
3627,bagpipe ,320,1,2,2,5,0,1
3626,plum ,320,1,2,2,5,0,0
3625,mixer ,320,1,2,2,5,0,0
3624,trailer ,320,1,2,2,5,0,0
3623,urn ,307,1,1,2,5,0,0
3622,skateboard ,307,1,1,2,5,0,0
3621,comb ,307,1,1,2,5,0,0
3620,hawk ,307,1,1,2,5,1,1
3619,orange ,307,1,1,2,5,0,0
3618,caterpillar ,307,1,1,2,5,0,1
3617,tray ,307,1,1,2,5,0,1
3616,seagull ,307,1,1,2,5,1,1
3615,rat ,307,1,1,2,5,0,1
3614,elephant ,307,1,1,2,5,1,1
3613,sack ,307,1,1,2,5,0,0
3612,building ,307,1,1,2,5,0,0
3611,basement ,307,1,1,2,5,0,0
3610,jeep ,307,1,1,2,5,1,1
3609,hose_(leggings) ,307,1,1,2,5,0,0
3608,curtains ,307,1,1,2,5,0,0
3607,hamster ,307,1,1,2,5,1,1
3606,crayon ,307,1,1,2,5,0,0
3605,falcon ,307,1,1,2,5,1,1
3604,raven ,307,1,1,2,5,1,1
3603,sailboat ,307,1,1,2,5,1,1
3602,pin ,307,1,1,2,5,0,0
3601,wagon ,307,1,1,2,5,1,0
3600,corn ,307,1,1,2,5,0,0
3599,cranberry ,307,1,1,2,5,0,0
3598,football ,307,1,1,2,5,0,0
3597,pipe_(smoking) ,307,1,1,2,5,0,-1
3596,saucer ,307,1,1,2,5,0,0
3595,cottage ,307,1,1,2,5,0,0
3594,sheep ,307,1,1,2,5,1,1
3593,trout ,307,1,1,2,5,1,1
3592,goat ,307,1,1,2,5,1,1
3591,limousine ,307,1,1,2,5,0,0
3590,pillow ,296,3,1,2,6,0,0
3589,flea ,296,3,1,2,6,0,0
3588,tent ,296,3,1,2,6,0,0
3587,honeydew ,303,1,2,2,5,0,0
3586,microscope ,303,1,2,2,5,0,-1
3585,whip ,303,1,2,2,5,0,0
3584,coyote ,303,1,2,2,5,0,0
3583,zucchini ,303,1,2,2,5,0,0
3582,pin ,303,1,2,2,5,0,0
3581,church ,303,1,2,2,5,0,0
3580,flea ,303,1,2,2,5,0,0
3579,chain ,303,1,2,2,5,0,0
3578,grasshopper ,303,1,2,2,5,0,0
3577,cheese ,303,1,2,2,5,0,0
3576,shrimp ,303,1,2,2,5,-1,0
3575,chicken ,303,1,2,2,5,1,1
3574,fork ,303,1,2,2,5,0,0
3573,sailboat ,303,1,2,2,5,1,1
3572,rope ,303,1,2,2,5,0,0
3571,pier ,303,1,2,2,5,0,0
3570,bat_(baseball) ,303,1,2,2,5,0,0
3569,cap_(hat) ,303,1,2,2,5,1,1
3568,beehive ,303,1,2,2,5,0,0
3567,pineapple ,303,1,2,2,5,0,0
3566,cape ,303,1,2,2,5,0,0
3565,ship ,303,1,2,2,5,1,1
3564,hawk ,303,1,2,2,5,0,0
3563,leopard ,303,1,2,2,5,0,0
3562,cranberry ,303,1,2,2,5,0,0
3561,skyscraper ,303,1,2,2,5,0,0
3560,oriole ,303,1,2,2,5,1,1
3559,carpet ,303,1,2,2,5,0,0
3558,dunebuggy ,303,1,2,2,5,0,0
3557,faucet ,303,1,2,2,5,1,1
3556,hatchet ,303,1,2,2,5,0,0
3555,raisin ,303,1,2,2,5,0,0
3554,rattlesnake ,303,1,2,2,5,0,0
3553,pliers ,303,1,2,2,5,0,0
3552,saxophone ,302,1,2,2,5,0,0
3551,sandals ,302,1,2,2,5,-1,1
3550,football ,302,1,2,2,5,0,0
3549,rat ,302,1,2,2,5,-1,0
3548,comb ,302,1,2,2,5,0,0
3547,shell ,302,1,2,2,5,0,0
3546,pliers ,302,1,2,2,5,-1,-1
3545,turnip ,302,1,2,2,5,0,0
3544,basket ,302,1,2,2,5,0,0
3543,skunk ,302,1,2,2,5,1,1
3542,seal ,302,1,2,2,5,0,0
3541,thermometer ,302,1,2,2,5,0,0
3540,toilet ,302,1,2,2,5,-1,-1
3539,crossbow ,302,1,2,2,5,1,0
3538,cushion ,302,1,2,2,5,0,0
3537,elephant ,302,1,2,2,5,1,1
3536,rooster ,302,1,2,2,5,1,1
3535,groundhog ,302,1,2,2,5,0,0
3534,ladle ,302,1,2,2,5,-1,-1
3533,book ,302,1,2,2,5,-1,0
3532,sword ,302,1,2,2,5,1,1
3531,cabin ,302,1,2,2,5,-1,0
3530,minnow ,302,1,2,2,5,0,0
3529,gun ,302,1,2,2,5,-1,-1
3528,cabbage ,302,1,2,2,5,0,0
3527,ambulance ,302,1,2,2,5,1,1
3526,piano ,302,1,2,2,5,0,0
3525,socks ,302,1,2,2,5,-1,-1
3524,desk ,302,1,2,2,5,0,0
3523,olive ,302,1,2,2,5,0,0
3522,bra ,302,1,2,2,5,0,0
3521,rattle ,302,1,2,2,5,0,0
3520,camel ,302,1,2,2,5,-1,-1
3519,cello ,301,1,1,2,5,0,0
3518,tent ,301,1,1,2,5,0,0
3517,fence ,301,1,1,2,5,0,0
3516,cod ,296,3,1,2,6,0,0
3515,bucket ,296,3,1,2,6,0,0
3514,table ,296,3,1,2,6,0,0
3513,pigeon ,224,1,1,2,6,1,1
3512,socks ,300,0,0,0,0,-1,-1
3511,horse ,300,0,0,0,0,-1,-1
3510,zebra ,300,0,0,0,0,-1,-1
3509,colander ,300,0,0,0,0,0,0
3508,pyramid ,300,0,0,0,0,0,0
3507,boots ,300,0,0,0,0,1,1
3506,shack ,300,0,0,0,0,0,0
3505,squid ,300,0,0,0,0,1,1
3504,robe ,300,0,0,0,0,0,0
3503,buzzard ,299,1,2,2,5,0,0
3502,emerald ,299,1,2,2,5,0,0
3501,chicken ,299,1,2,2,5,1,1
3500,crossbow ,299,1,2,2,5,0,0
3499,carpet ,299,1,2,2,5,0,0
3498,level ,299,1,2,2,5,0,0
3497,broccoli ,299,1,2,2,5,0,0
3496,birch ,299,1,2,2,5,0,0
3495,bus ,300,0,0,0,0,0,0
3494,raccoon ,299,1,2,2,5,1,1
3493,tap ,300,0,0,0,0,0,0
3492,grasshopper ,299,1,2,2,5,1,1
3491,squirrel ,299,1,2,2,5,1,1
3490,elk ,299,1,2,2,5,0,0
3489,ladle ,299,1,2,2,5,1,0
3488,trout ,299,1,2,2,5,1,1
3487,bracelet ,299,1,2,2,5,0,0
3486,shed ,299,1,2,2,5,0,0
3485,plate ,299,1,2,2,5,0,0
3484,tank_(container) ,299,1,2,2,5,0,0
3483,mouse ,300,0,0,0,0,0,1
3482,bolts ,299,1,2,2,5,0,0
3481,fence ,299,1,2,2,5,0,0
3480,sandpaper ,300,0,0,0,0,0,0
3479,slippers ,299,1,2,2,5,0,0
3478,turnip ,299,1,2,2,5,0,0
3477,tank_(army) ,300,0,0,0,0,0,0
3476,sparrow ,299,1,2,2,5,-1,-1
3475,scooter ,299,1,2,2,5,1,0
3474,banner ,299,1,2,2,5,0,0
3473,dish ,299,1,2,2,5,0,0
3472,pipe_(smoking) ,299,1,2,2,5,1,1
3471,shelves ,299,1,2,2,5,0,0
3470,baton ,300,0,0,0,0,0,0
3469,inn ,300,0,0,0,0,0,0
3468,ox ,299,1,2,2,5,-1,-1
3467,belt ,299,1,2,2,5,1,0
3466,gloves ,299,1,2,2,5,0,0
3465,fan_(appliance) ,300,0,0,0,0,0,0
3464,ship ,299,1,2,2,5,1,1
3463,socks ,299,1,2,2,5,0,0
3462,mittens ,299,1,2,2,5,-1,0
3461,canoe ,299,1,2,2,5,0,0
3460,trumpet ,286,1,2,2,5,0,0
3459,crayon ,286,1,2,2,5,0,0
3458,cedar ,286,1,2,2,5,0,0
3457,tortoise ,286,1,2,2,5,-1,-1
3456,paintbrush ,286,1,2,2,5,0,0
3455,scooter ,286,1,2,2,5,0,0
3454,oak ,286,1,2,2,5,0,0
3453,cabbage ,286,1,2,2,5,0,0
3452,pumpkin ,286,1,2,2,5,0,0
3451,turtle ,286,1,2,2,5,1,1
3450,knife ,286,1,2,2,5,1,0
3449,cathedral ,286,1,2,2,5,0,0
3448,pepper ,286,1,2,2,5,0,0
3447,turkey ,286,1,2,2,5,0,0
3446,envelope ,286,1,2,2,5,0,0
3445,saxophone ,286,1,2,2,5,0,0
3444,garlic ,286,1,2,2,5,0,0
3443,dishwasher ,286,1,2,2,5,0,0
3442,lime ,286,1,2,2,5,0,0
3441,elk ,286,1,2,2,5,0,0
3440,banana ,286,1,2,2,5,-1,-1
3439,parka ,286,1,2,2,5,0,0
3438,rabbit ,286,1,2,2,5,0,0
3437,menu ,286,1,2,2,5,0,0
3436,swimsuit ,286,1,2,2,5,0,0
3435,muzzle ,286,1,2,2,5,0,0
3434,orange ,286,1,2,2,5,0,0
3433,tank_(container) ,290,1,1,0,0,0,0
3432,flamingo ,286,1,2,2,5,1,1
3431,pie ,290,1,1,0,0,0,0
3430,typewriter ,290,1,1,0,0,0,0
3429,mackerel ,286,1,2,2,5,0,0
3428,bolts ,286,1,2,2,5,0,0
3427,saucer ,290,1,1,0,0,0,0
3426,pheasant ,286,1,2,2,5,0,0
3425,napkin ,286,1,2,2,5,0,0
3424,pistol ,286,1,2,2,5,1,1
3423,tripod ,286,1,2,2,5,0,0
3422,hammer ,274,1,2,2,5,0,0
3421,stove ,274,1,2,2,5,0,0
3420,pan ,274,1,2,2,5,0,0
3419,carpet ,274,1,2,2,5,0,0
3418,crab ,274,1,2,2,5,0,0
3417,swimsuit ,274,1,2,2,5,0,0
3416,ring_(jewelry) ,274,1,2,2,5,0,0
3415,buzzard ,274,1,2,2,5,0,0
3414,whistle ,274,1,2,2,5,0,0
3413,jeans ,274,1,2,2,5,0,0
3412,kite ,274,1,2,2,5,0,0
3411,inn ,274,1,2,2,5,0,0
3410,trombone ,274,1,2,2,5,0,0
3409,dagger ,274,1,2,2,5,0,0
3408,car ,274,1,2,2,5,0,0
3407,bus ,274,1,2,2,5,0,0
3406,goldfish ,274,1,2,2,5,0,0
3405,building ,274,1,2,2,5,0,0
3404,pliers ,274,1,2,2,5,0,0
3403,cigar ,274,1,2,2,5,0,0
3402,elevator ,274,1,2,2,5,0,0
3401,peach ,274,1,2,2,5,0,0
3400,desk ,274,1,2,2,5,0,0
3399,telephone ,274,1,2,2,5,0,0
3398,saxophone ,274,1,2,2,5,0,0
3397,zucchini ,274,1,2,2,5,0,0
3396,pants ,274,1,2,2,5,0,0
3395,hose ,274,1,2,2,5,0,0
3394,moth ,274,1,2,2,5,0,0
3393,missile ,274,1,2,2,5,0,0
3392,train ,274,1,2,2,5,0,0
3391,dog ,274,1,2,2,5,0,0
3390,tuna ,274,1,2,2,5,0,0
3389,bayonet ,274,1,2,2,5,0,0
3388,stick ,274,1,2,2,5,0,0
3387,shell ,276,1,2,2,5,0,0
3386,pine ,276,1,2,2,5,0,0
3385,shed ,276,1,2,2,5,0,0
3384,trumpet ,276,1,2,2,5,0,0
3383,pot ,276,1,2,2,5,-1,0
3382,stove ,276,1,2,2,5,0,0
3381,porcupine ,276,1,2,2,5,0,0
3380,jacket ,276,1,2,2,5,0,0
3379,catfish ,276,1,2,2,5,0,0
3378,cage ,276,1,2,2,5,0,0
3377,saucer ,276,1,2,2,5,-1,1
3376,broom ,276,1,2,2,5,0,0
3375,gloves ,276,1,2,2,5,0,0
3374,thermometer ,276,1,2,2,5,0,0
3373,bow_(ribbon) ,276,1,2,2,5,0,0
3372,hawk ,276,1,2,2,5,0,0
3371,apple ,276,1,2,2,5,0,0
3370,butterfly ,276,1,2,2,5,0,0
3369,blouse ,276,1,2,2,5,0,0
3368,axe ,276,1,2,2,5,1,1
3367,seagull ,242,1,1,2,5,1,1
3366,pistol ,242,1,1,2,5,1,1
3365,axe ,242,1,1,2,5,1,1
3364,chimp ,242,1,1,2,5,0,0
3363,spinach ,242,1,1,2,5,0,0
3362,bed ,242,1,1,2,5,0,0
3361,accordion ,242,1,1,2,5,0,0
3360,knife ,242,1,1,2,5,0,0
3359,coat ,242,1,1,2,5,0,0
3358,sofa ,242,1,1,2,5,0,0
3357,escalator ,242,1,1,2,5,-1,-1
3356,trout ,242,1,1,2,5,1,0
3355,basement ,242,1,1,2,5,0,0
3354,skillet ,242,1,1,2,5,-1,-1
3353,barrel ,242,1,1,2,5,0,0
3352,thermometer ,242,1,1,2,5,0,0
3351,dish ,242,1,1,2,5,0,0
3350,tomahawk ,242,1,1,2,5,1,1
3349,buzzard ,242,1,1,2,5,1,1
3348,pyramid ,242,1,1,2,5,0,0
3347,pear ,242,1,1,2,5,0,0
3346,cap_(bottle) ,242,1,1,2,5,0,0
3345,whale ,242,1,1,2,5,1,0
3344,medal ,242,1,1,2,5,0,0
3343,bow_(weapon) ,242,1,1,2,5,1,1
3342,corkscrew ,242,1,1,2,5,0,0
3341,chair ,242,1,1,2,5,0,0
3340,wagon ,242,1,1,2,5,1,1
3339,fox ,242,1,1,2,5,1,1
3338,pumpkin ,242,1,1,2,5,1,0
3337,dishwasher ,242,1,1,2,5,0,0
3336,trombone ,242,1,1,2,5,0,0
3335,hornet ,271,1,1,2,5,0,0
3334,elephant ,271,1,1,2,5,0,0
3333,chisel ,271,1,1,2,5,0,0
3332,projector ,271,1,1,2,5,0,0
3331,spoon ,271,1,1,2,5,0,0
3330,box ,271,1,1,2,5,0,0
3329,shelves ,271,1,1,2,5,0,0
3328,cheese ,271,1,1,2,5,0,0
3327,cranberry ,271,1,1,2,5,0,0
3326,crane_(machine) ,271,1,1,2,5,1,1
3325,seagull ,271,1,1,2,5,1,1
3324,housefly ,271,1,1,2,5,0,0
3323,tomahawk ,271,1,1,2,5,1,1
3322,sack ,271,1,1,2,5,0,0
3321,pajamas ,271,1,1,2,5,0,0
3320,rope ,271,1,1,2,5,0,0
3319,hose ,271,1,1,2,5,0,0
3318,whale ,271,1,1,2,5,1,1
3317,beehive ,271,1,1,2,5,1,0
3316,asparagus ,271,1,1,2,5,0,0
3315,apple ,271,1,1,2,5,0,0
3314,blender ,271,1,1,2,5,0,0
3313,cake ,271,1,1,2,5,0,0
3312,ambulance ,271,1,1,2,5,1,1
3311,gown ,271,1,1,2,5,0,0
3310,crossbow ,271,1,1,2,5,1,1
3309,peas ,271,1,1,2,5,0,0
3308,helmet ,271,1,1,2,5,0,0
3307,thermometer ,271,1,1,2,5,0,0
3306,onions ,271,1,1,2,5,0,0
3305,banana ,271,1,1,2,5,1,0
3304,pineapple ,271,1,1,2,5,0,0
3303,socks ,271,1,1,2,5,1,0
3302,butterfly ,271,1,1,2,5,0,0
3301,blueberry ,271,1,1,2,5,0,0
3300,hatchet ,271,1,1,2,5,1,1
3299,bathtub ,271,1,1,2,5,1,0
3298,key ,271,1,1,2,5,1,1
3297,pan ,271,1,1,2,5,1,1
3296,stone ,271,1,1,2,5,0,0
3295,tortoise ,271,1,1,2,5,1,1
3294,woodpecker ,271,1,1,2,5,1,1
3293,cabinet ,271,1,1,2,5,0,0
3292,mirror ,271,1,1,2,5,0,0
3291,scarf ,271,1,1,2,5,0,0
3290,tap ,271,1,1,2,5,0,0
3289,donkey ,266,1,1,2,5,-1,-1
3288,saxophone ,266,1,1,2,5,-1,-1
3287,eggplant ,266,1,1,2,5,0,0
3286,thimble ,266,1,1,2,5,0,0
3285,ambulance ,266,1,1,2,5,-1,-1
3284,bluejay ,266,1,1,2,5,-1,-1
3283,keyboard_(musical) ,266,1,1,2,5,0,0
3282,tent ,266,1,1,2,5,0,0
3281,leopard ,264,1,1,2,5,1,1
3280,mouse_(computer) ,264,1,1,2,5,0,0
3279,belt ,264,1,1,2,5,0,0
3278,cup ,264,1,1,2,5,1,1
3277,card_(greeting) ,264,1,1,2,5,0,0
3276,asparagus ,264,1,1,2,5,1,0
3275,ox ,264,1,1,2,5,1,1
3274,tuba ,265,1,1,2,5,0,0
3273,revolver ,265,1,1,2,5,-1,-1
3272,swimsuit ,264,1,1,2,5,0,0
3271,finch ,265,1,1,2,5,-1,-1
3270,willow ,265,1,1,2,5,0,0
3269,owl ,265,1,1,2,5,-1,-1
3268,banjo ,264,1,1,2,5,1,0
3267,sled ,265,1,1,2,5,0,1
3266,hare ,265,1,1,2,5,-1,-1
3265,flute ,264,1,1,2,5,1,0
3264,hatchet ,265,1,1,2,5,-1,-1
3263,bat_(baseball) ,265,1,1,2,5,-1,0
3262,garage ,264,1,1,2,5,0,0
3261,medal ,264,1,1,2,5,0,0
3260,nylons ,264,1,1,2,5,0,0
3259,sailboat ,265,1,1,2,5,0,0
3258,walrus ,264,1,1,2,5,1,1
3257,boat ,265,1,1,2,5,0,0
3256,swan ,265,1,1,2,5,-1,-1
3255,frog ,265,1,1,2,5,-1,-1
3254,raven ,264,1,1,2,5,1,1
3253,partridge ,265,1,1,2,5,-1,-1
3252,cockroach ,265,1,1,2,5,1,1
3251,carrot ,265,1,1,2,5,1,1
3250,ship ,265,1,1,2,5,-1,0
3249,jeans ,264,1,1,2,5,0,0
3248,cannon ,265,1,1,2,5,-1,-1
3247,bathtub ,265,1,1,2,5,0,1
3246,bow_(ribbon) ,264,1,1,2,5,0,0
3245,parsley ,265,1,1,2,5,0,0
3244,hammer ,265,1,1,2,5,-1,0
3243,vest ,264,1,1,2,5,0,0
3242,saddle ,265,1,1,2,5,0,0
3241,doorknob ,264,1,1,2,5,1,0
3240,moth ,265,1,1,2,5,0,0
3239,sled ,264,1,1,2,5,0,0
3238,seagull ,265,1,1,2,5,-1,-1
3237,rifle ,264,1,1,2,5,1,0
3236,crown ,265,1,1,2,5,0,0
3235,tractor ,264,1,1,2,5,1,1
3234,chain ,264,1,1,2,5,0,0
3233,stick ,265,1,1,2,5,-1,0
3232,pickle ,264,1,1,2,5,0,0
3231,train ,265,1,1,2,5,-1,-1
3230,snail ,264,1,1,2,5,1,1
3229,car ,265,1,1,2,5,-1,-1
3228,paintbrush ,265,1,1,2,5,-1,-1
3227,calf ,264,1,1,2,5,1,1
3226,knife ,265,1,1,2,5,-1,-1
3225,rocket ,265,1,1,2,5,-1,-1
3224,pin ,265,1,1,2,5,0,0
3223,envelope ,264,1,1,2,5,0,0
3222,salamander ,264,1,1,2,5,1,1
3221,ring_(jewelry) ,265,1,1,2,5,0,0
3220,barrel ,264,1,1,2,5,0,0
3219,key ,264,1,1,2,5,1,1
3218,catfish ,265,1,1,2,5,-1,-1
3217,bayonet ,264,1,1,2,5,1,1
3216,pencil ,264,1,1,2,5,0,0
3215,giraffe ,263,1,2,2,5,1,1
3214,skillet ,263,1,2,2,5,-1,-1
3213,hamster ,263,1,2,2,5,-1,-1
3212,razor ,263,1,2,2,5,-1,-1
3211,pyramid ,263,1,2,2,5,0,0
3210,boat ,263,1,2,2,5,-1,-1
3209,cabinet ,263,1,2,2,5,0,0
3208,hyena ,263,1,2,2,5,-1,-1
3207,caterpillar ,263,1,2,2,5,-1,-1
3206,buckle ,263,1,2,2,5,1,0
3205,banner ,263,1,2,2,5,0,0
3204,hut ,263,1,2,2,5,0,0
3203,tap ,262,1,1,1,0,0,0
3202,pheasant ,262,1,1,1,0,1,1
3201,dress ,262,1,1,1,0,0,0
3200,stork ,262,1,1,1,0,1,1
3199,blueberry ,262,1,1,1,0,0,0
3198,lamp ,262,1,1,1,0,0,0
3197,rice ,262,1,1,1,0,0,0
3196,stereo ,262,1,1,1,0,0,0
3195,cod ,262,1,1,1,0,1,0
3194,kite ,262,1,1,1,0,0,0
3193,oven ,262,1,1,1,0,-1,0
3192,pen ,262,1,1,1,0,1,1
3191,couch ,262,1,1,1,0,0,0
3190,hatchet ,262,1,1,1,0,-1,-1
3189,parka ,262,1,1,1,0,0,1
3188,swimsuit ,262,1,1,1,0,0,0
3187,fox ,262,1,1,1,0,-1,-1
3186,tank_(container) ,262,1,1,1,0,0,0
3185,cow ,262,1,1,1,0,-1,-1
3184,rope ,262,1,1,1,0,0,0
3183,ruler ,262,1,1,1,0,0,0
3182,microwave ,262,1,1,1,0,0,0
3181,bowl ,262,1,1,1,0,0,0
3180,drain ,262,1,1,1,0,1,1
3179,pajamas ,262,1,1,1,0,0,0
3178,flamingo ,262,1,1,1,0,1,1
3177,freezer ,262,1,1,1,0,-1,0
3176,drill ,262,1,1,1,0,0,0
3175,wrench ,262,1,1,1,0,1,-1
3174,house ,262,1,1,1,0,0,0
3173,pliers ,262,1,1,1,0,0,0
3172,blouse ,262,1,1,1,0,0,0
3171,scarf ,262,1,1,1,0,0,0
3170,table ,207,1,1,2,5,0,0
3169,skis ,207,1,1,2,5,1,1
3168,boat ,207,1,1,2,5,1,1
3167,dagger ,207,1,1,2,5,0,0
3166,cork ,207,1,1,2,5,0,0
3165,tap ,207,1,1,2,5,1,-1
3164,tank_(army) ,207,1,1,2,5,1,1
3163,plum ,207,1,1,2,5,0,0
3162,bouquet ,207,1,1,2,5,0,0
3161,rabbit ,207,1,1,2,5,0,-1
3160,basket ,207,1,1,2,5,0,0
3159,buggy ,207,1,1,2,5,0,-1
3158,mirror ,207,1,1,2,5,0,0
3157,vine ,207,1,1,2,5,0,0
3156,pigeon ,207,1,1,2,5,0,0
3155,ostrich ,207,1,1,2,5,1,1
3154,stove ,207,1,1,2,5,0,0
3153,hyena ,207,1,1,2,5,1,1
3152,pajamas ,207,1,1,2,5,0,0
3151,tape_(scotch) ,207,1,1,2,5,1,1
3150,seal ,207,1,1,2,5,0,0
3149,stick ,207,1,1,2,5,0,0
3148,thimble ,207,1,1,2,5,0,0
3147,bag ,207,1,1,2,5,0,0
3146,ashtray ,207,1,1,2,5,1,-1
3145,screwdriver ,207,1,1,2,5,0,0
3144,mandarin ,207,1,1,2,5,0,0
3143,pig ,207,1,1,2,5,0,0
3142,cello ,207,1,1,2,5,0,0
3141,honeydew ,207,1,1,2,5,0,0
3140,bookcase ,207,1,1,2,5,0,0
3139,cranberry ,207,1,1,2,5,0,0
3138,beaver ,253,0,0,0,0,0,0
3137,level ,253,0,0,0,0,0,0
