apple,eaten_in_pies,11,,,,,,,,,,,,,,
apple,eg_-_granny_smith,5,,,,,,,,,,,,,,
apple,grows_on_trees,20,,,,,,,,,,,,,,
apple,has_a_core,6,,,,,,,,,,,,,,
apple,has_seeds,10,,,,,,,,,,,,,,
apple,has_skin,6,,,,,,,,,,,,,,
apple,is_crunchy,11,,,,,,,,,,,,,,
apple,is_delicious,7,,,,,,,,,,,,,,
apple,is_green,17,,,,,,,,,,,,,,
apple,is_juicy,10,,,,,,,,,,,,,,
apple,is_nutritious,7,,,,,,,,,,,,,,
apple,is_red,26,,,,,,,,,,,,,,
apple,is_round,8,,,,,,,,,,,,,,
apple,is_worm_infested,5,,,,,,,,,,,,,,
apple,is_yellow,7,,,,,,,,,,,,,,
apple,tastes_sour,6,,,,,,,,,,,,,,
apple,tastes_sweet,10,,,,,,,,,,,,,,
apple,used_for_cider,6,,,,,,,,,,,,,,
apron,has_strings,10,,,,,,,,,,,,,,
apron,is_long,5,,,,,,,,,,,,,,
apron,made_of_cloth,11,,,,,,,,,,,,,,
apron,made_of_cotton,6,,,,,,,,,,,,,,
apron,used_for_cleaning,5,,,,,,,,,,,,,,
apron,used_for_cooking,21,,,,,,,,,,,,,,
apron,worn_around_neck,7,,,,,,,,,,,,,,
apron,worn_around_waist,6,,,,,,,,,,,,,,
apron,worn_by_cooks,5,,,,,,,,,,,,,,
apron,worn_by_women,5,,,,,,,,,,,,,,
apron,worn_for_covering_clothes,10,,,,,,,,,,,,,,
apron,worn_for_protection,16,,,,,,,,,,,,,,
apron,worn_in_kitchens,10,,,,,,,,,,,,,,
armour,is_heavy,12,,,,,,,,,,,,,,
armour,is_medieval,12,,,,,,,,,,,,,,
armour,is_shiny,8,,,,,,,,,,,,,,
armour,is_silver,7,,,,,,,,,,,,,,
armour,is_strong,5,,,,,,,,,,,,,,
armour,made_of_metal,24,,,,,,,,,,,,,,
armour,used_for_covering_body,5,,,,,,,,,,,,,,
armour,used_long_ago,5,,,,,,,,,,,,,,
armour,worn_by_knights,22,,,,,,,,,,,,,,
armour,worn_for_fighting,5,,,,,,,,,,,,,,
armour,worn_for_protection,27,,,,,,,,,,,,,,
ashtray,found_in_houses,6,,,,,,,,,,,,,,
ashtray,has_holders,11,,,,,,,,,,,,,,
ashtray,is_dirty,9,,,,,,,,,,,,,,
ashtray,is_round,8,,,,,,,,,,,,,,
ashtray,is_smelly,9,,,,,,,,,,,,,,
ashtray,made_of_glass,13,,,,,,,,,,,,,,
ashtray,made_of_plastic,6,,,,,,,,,,,,,,
ashtray,used_by_smokers,9,,,,,,,,,,,,,,
ashtray,used_for_ashes,19,,,,,,,,,,,,,,
ashtray,used_for_butts,6,,,,,,,,,,,,,,
ashtray,used_for_cigarettes,12,,,,,,,,,,,,,,
asparagus,a_vegetable,26,,,,,,,,,,,,,,
asparagus,eaten_by_cooking,5,,,,,,,,,,,,,,
asparagus,eaten_in_soups,5,,,,,,,,,,,,,,
asparagus,grows_in_gardens,11,,,,,,,,,,,,,,
asparagus,is_edible,12,,,,,,,,,,,,,,
asparagus,is_green,25,,,,,,,,,,,,,,
asparagus,is_healthy,7,,,,,,,,,,,,,,
asparagus,is_long,14,,,,,,,,,,,,,,
asparagus,tastes_bad,5,,,,,,,,,,,,,,
avocado,a_fruit,17,,,,,,,,,,,,,,
avocado,a_vegetable,8,,,,,,,,,,,,,,
avocado,has_a_large_pit,6,,,,,,,,,,,,,,
avocado,has_seeds,7,,,,,,,,,,,,,,
avocado,is_edible,11,,,,,,,,,,,,,,
avocado,is_green,19,,,,,,,,,,,,,,
avocado,is_high_in_fat,6,,,,,,,,,,,,,,
avocado,is_soft,5,,,,,,,,,,,,,,
avocado,tastes_good,6,,,,,,,,,,,,,,
avocado,used_for_making_guacamole,7,,,,,,,,,,,,,,
axe,a_tool,15,,,,,,,,,,,,,,
axe,a_weapon,5,,,,,,,,,,,,,,
axe,has_a_blade,11,,,,,,,,,,,,,,
axe,has_a_handle,23,,,,,,,,,,,,,,
axe,has_a_head,9,,,,,,,,,,,,,,
axe,has_a_metal_blade,6,,,,,,,,,,,,,,
axe,has_a_wooden_handle,13,,,,,,,,,,,,,,
axe,is_dangerous,11,,,,,,,,,,,,,,
axe,is_heavy,12,,,,,,,,,,,,,,
axe,is_sharp,18,,,,,,,,,,,,,,
axe,used_by_lumberjacks,13,,,,,,,,,,,,,,
axe,used_for_chopping,29,,,,,,,,,,,,,,
axe,used_for_chopping_wood,27,,,,,,,,,,,,,,
axe,used_for_cutting,9,,,,,,,,,,,,,,
axe,used_for_killing,8,,,,,,,,,,,,,,
axe,used_in_movies/Jason,5,,,,,,,,,,,,,,
bag,different_colours,7,,,,,,,,,,,,,,
bag,different_sizes,10,,,,,,,,,,,,,,
bag,found_in_grocery_stores,5,,,,,,,,,,,,,,
bag,has_handles,12,,,,,,,,,,,,,,
bag,is_breakable,8,,,,,,,,,,,,,,
bag,is_useful,5,,,,,,,,,,,,,,
bag,made_of_material,5,,,,,,,,,,,,,,
bag,made_of_paper,14,,,,,,,,,,,,,,
bag,made_of_plastic,22,,,,,,,,,,,,,,
bag,used_for_carrying_groceries,5,,,,,,,,,,,,,,
bag,used_for_carrying_things,14,,,,,,,,,,,,,,
bag,used_for_holding_things,6,,,,,,,,,,,,,,
bagpipe,a_musical_instrument,30,,,,,,,,,,,,,,
bagpipe,associated_with_Scotland,24,,,,,,,,,,,,,,
bagpipe,has_a_bag,10,,,,,,,,,,,,,,
bagpipe,has_pipes,12,,,,,,,,,,,,,,
bagpipe,is_loud,7,,,,,,,,,,,,,,
bagpipe,is_plaid,6,,,,,,,,,,,,,,
bagpipe,requires_air,13,,,,,,,,,,,,,,
bagpipe,used_for_music,14,,,,,,,,,,,,,,
bagpipe,used_in_marching_bands,6,,,,,,,,,,,,,,
ball,different_colours,6,,,,,,,,,,,,,,
ball,is_fun,6,,,,,,,,,,,,,,
ball,is_hard,5,,,,,,,,,,,,,,
ball,is_round,17,,,,,,,,,,,,,,
ball,used_by_bouncing,19,,,,,,,,,,,,,,
ball,used_by_throwing,8,,,,,,,,,,,,,,
ball,used_for_games,5,,,,,,,,,,,,,,
ball,used_for_playing,8,,,,,,,,,,,,,,
ball,used_for_sports,13,,,,,,,,,,,,,,
balloon,associated_with_hot_air_balloons,6,,,,,,,,,,,,,,
balloon,different_colours,14,,,,,,,,,,,,,,
balloon,inbeh_-_bursts,11,,,,,,,,,,,,,,
balloon,inbeh_-_expands,8,,,,,,,,,,,,,,
balloon,inbeh_-_floats,16,,,,,,,,,,,,,,
balloon,inbeh_-_produces_a_loud_noise_when_popped,7,,,,,,,,,,,,,,
balloon,is_colourful,5,,,,,,,,,,,,,,
balloon,is_large,6,,,,,,,,,,,,,,
balloon,is_light_weight,6,,,,,,,,,,,,,,
balloon,is_round,13,,,,,,,,,,,,,,
balloon,made_of_plastic,5,,,,,,,,,,,,,,
balloon,made_of_rubber,6,,,,,,,,,,,,,,
balloon,requires_air,15,,,,,,,,,,,,,,
balloon,requires_helium,18,,,,,,,,,,,,,,
balloon,requires_hot_air,8,,,,,,,,,,,,,,
balloon,used_at_parties,12,,,,,,,,,,,,,,
balloon,used_by_children,5,,,,,,,,,,,,,,
balloon,used_by_clowns,5,,,,,,,,,,,,,,
banana,a_fruit,25,,,,,,,,,,,,,,
banana,eaten_by_monkeys,9,,,,,,,,,,,,,,
banana,eaten_by_peeling,10,,,,,,,,,,,,,,
banana,grows_in_tropical_climates,7,,,,,,,,,,,,,,
banana,grows_on_trees,11,,,,,,,,,,,,,,
banana,has_a_skin,5,,,,,,,,,,,,,,
banana,has_peel,7,,,,,,,,,,,,,,
banana,is_edible,13,,,,,,,,,,,,,,
banana,is_green,7,,,,,,,,,,,,,,
banana,is_healthy,6,,,,,,,,,,,,,,
banana,is_long,9,,,,,,,,,,,,,,
banana,is_round,5,,,,,,,,,,,,,,
banana,is_soft,12,,,,,,,,,,,,,,
banana,is_yellow,29,,,,,,,,,,,,,,
banana,tastes_good,9,,,,,,,,,,,,,,
banjo,a_musical_instrument,23,,,,,,,,,,,,,,
banjo,has_a_neck,5,,,,,,,,,,,,,,
banjo,has_strings,24,,,,,,,,,,,,,,
banjo,inbeh_-_produces_music,11,,,,,,,,,,,,,,
banjo,inbeh_-_produces_sound,7,,,,,,,,,,,,,,
banjo,is_round,8,,,,,,,,,,,,,,
banjo,like_a_guitar,8,,,,,,,,,,,,,,
banjo,made_of_wood,18,,,,,,,,,,,,,,
banjo,used_by_musicians,5,,,,,,,,,,,,,,
banjo,used_by_playing,7,,,,,,,,,,,,,,
banjo,used_for_music,12,,,,,,,,,,,,,,
banjo,used_in_bands,9,,,,,,,,,,,,,,
banner,a_sign,5,,,,,,,,,,,,,,
banner,has_a_message,9,,,,,,,,,,,,,,
banner,has_words_on_it,10,,,,,,,,,,,,,,
banner,is_colourful,5,,,,,,,,,,,,,,
banner,is_large,6,,,,,,,,,,,,,,
banner,is_long,8,,,,,,,,,,,,,,
banner,is_rectangular,5,,,,,,,,,,,,,,
banner,made_of_paper,14,,,,,,,,,,,,,,
banner,made_of_plastic,5,,,,,,,,,,,,,,
banner,used_by_hanging,10,,,,,,,,,,,,,,
banner,used_for_advertising,6,,,,,,,,,,,,,,
banner,used_for_celebrating,6,,,,,,,,,,,,,,
banner,used_for_events,5,,,,,,,,,,,,,,
barn,a_building,10,,,,,,,,,,,,,,
barn,found_in_the_country,10,,,,,,,,,,,,,,
barn,found_on_farms,24,,,,,,,,,,,,,,
barn,has_a_hay_loft,10,,,,,,,,,,,,,,
barn,has_doors,6,,,,,,,,,,,,,,
barn,has_stalls,5,,,,,,,,,,,,,,
barn,is_dirty,7,,,,,,,,,,,,,,
barn,is_large,13,,,,,,,,,,,,,,
barn,is_red,12,,,,,,,,,,,,,,
barn,is_smelly,8,,,,,,,,,,,,,,
barn,made_of_wood,22,,,,,,,,,,,,,,
barn,used_for_animals,23,,,,,,,,,,,,,,
barn,used_for_cows,6,,,,,,,,,,,,,,
barn,used_for_storage,28,,,,,,,,,,,,,,
barn,used_for_storing_farm_equipment,9,,,,,,,,,,,,,,
barn,used_for_storing_hay,20,,,,,,,,,,,,,,
barn,used_for_storing_tractors,5,,,,,,,,,,,,,,
barrel,a_container,8,,,,,,,,,,,,,,
barrel,has_a_lid,5,,,,,,,,,,,,,,
barrel,has_metal_bands,5,,,,,,,,,,,,,,
barrel,is_brown,8,,,,,,,,,,,,,,
barrel,is_large,7,,,,,,,,,,,,,,
barrel,is_round,18,,,,,,,,,,,,,,
barrel,made_of_wood,27,,,,,,,,,,,,,,
barrel,used_for_storage,9,,,,,,,,,,,,,,
barrel,used_for_storing_beer,8,,,,,,,,,,,,,,
barrel,used_for_storing_water,5,,,,,,,,,,,,,,
barrel,used_for_storing_wine,7,,,,,,,,,,,,,,
basement,found_below_ground,17,,,,,,,,,,,,,,
basement,found_on_the_bottom_floor,15,,,,,,,,,,,,,,
basement,has_a_foundation,5,,,,,,,,,,,,,,
basement,has_a_furnace,6,,,,,,,,,,,,,,
basement,has_stairways,5,,,,,,,,,,,,,,
basement,has_walls,5,,,,,,,,,,,,,,
basement,has_windows,7,,,,,,,,,,,,,,
basement,is_cold,16,,,,,,,,,,,,,,
basement,is_damp,12,,,,,,,,,,,,,,
basement,is_dark,13,,,,,,,,,,,,,,
basement,is_musty,5,,,,,,,,,,,,,,
basement,is_scary,5,,,,,,,,,,,,,,
basement,is_the_lowest_floor,5,,,,,,,,,,,,,,
basement,made_of_cement,9,,,,,,,,,,,,,,
basement,part_of_a_house,9,,,,,,,,,,,,,,
basement,used_for_storage,21,,,,,,,,,,,,,,
basket,has_a_handle,17,,,,,,,,,,,,,,
basket,is_weaved,18,,,,,,,,,,,,,,
basket,made_of_wicker,10,,,,,,,,,,,,,,
basket,made_of_wood,9,,,,,,,,,,,,,,
basket,used_at_Easter,7,,,,,,,,,,,,,,
basket,used_by_carrying,6,,,,,,,,,,,,,,
basket,used_for_fruit,5,,,,,,,,,,,,,,
basket,used_for_holding_things,18,,,,,,,,,,,,,,
basket,used_for_picnics,6,,,,,,,,,,,,,,
bat_(animal),a_mammal,7,,,,,,,,,,,,,,
bat_(animal),an_animal,10,,,,,,,,,,,,,,
bat_(animal),associated_with_vampires,5,,,,,,,,,,,,,,
bat_(animal),beh_-_flies,19,,,,,,,,,,,,,,
bat_(animal),beh_-_is_nocturnal,19,,,,,,,,,,,,,,
bat_(animal),beh_-_screeches,8,,,,,,,,,,,,,,
bat_(animal),beh_-_sleeps_upside_down,10,,,,,,,,,,,,,,
bat_(animal),beh_-_uses_radar_to_navigate,9,,,,,,,,,,,,,,
bat_(animal),has_fangs,7,,,,,,,,,,,,,,
bat_(animal),has_fur,11,,,,,,,,,,,,,,
bat_(animal),has_wings,26,,,,,,,,,,,,,,
bat_(animal),is_black,16,,,,,,,,,,,,,,
bat_(animal),is_blind,10,,,,,,,,,,,,,,
bat_(animal),is_scary,6,,,,,,,,,,,,,,
bat_(animal),is_small,6,,,,,,,,,,,,,,
bat_(animal),lives_in_caves,14,,,,,,,,,,,,,,
bat_(baseball),is_heavy,5,,,,,,,,,,,,,,
bat_(baseball),is_long,15,,,,,,,,,,,,,,
bat_(baseball),made_of_metal,16,,,,,,,,,,,,,,
bat_(baseball),made_of_wood,22,,,,,,,,,,,,,,
bat_(baseball),used_by_swinging,6,,,,,,,,,,,,,,
bat_(baseball),used_for_hitting,11,,,,,,,,,,,,,,
bat_(baseball),used_for_hitting_balls,18,,,,,,,,,,,,,,
bat_(baseball),used_for_sports,7,,,,,,,,,,,,,,
bathtub,found_in_bathrooms,14,,,,,,,,,,,,,,
bathtub,has_a_drain,6,,,,,,,,,,,,,,
bathtub,has_a_drain_plug,6,,,,,,,,,,,,,,
bathtub,has_taps,8,,,,,,,,,,,,,,
bathtub,is_hard,5,,,,,,,,,,,,,,
bathtub,is_large,5,,,,,,,,,,,,,,
bathtub,is_white,9,,,,,,,,,,,,,,
bathtub,made_of_ceramic,5,,,,,,,,,,,,,,
bathtub,requires_water,6,,,,,,,,,,,,,,
bathtub,used_by_filling,8,,,,,,,,,,,,,,
bathtub,used_by_people,5,,,,,,,,,,,,,,
bathtub,used_for_bathing,12,,,,,,,,,,,,,,
bathtub,used_for_bubble_baths,7,,,,,,,,,,,,,,
bathtub,used_for_holding_water,12,,,,,,,,,,,,,,
bathtub,used_for_showers,5,,,,,,,,,,,,,,
bathtub,used_for_washing,8,,,,,,,,,,,,,,
